,business_id,stars,tokenized_category
203,RAK0Vt97pl0DpsqbJa04jg,3.5,"['Burgers', 'Restaurants']"
204,yex6vCCeLKsnWiNW5aGrLA,4.5,"['Desserts', 'Food', 'Bakeries']"
205,SFWA_YjvMYUqqf6Rdm5Ngg,4.5,"['Restaurants', 'Burgers', 'Hot', 'Dogs']"
206,R3aTAYMjNpUexlm2wGKU-w,2.0,"['Auto', 'Parts', 'Supplies', 'Car', 'Dealers', 'Auto', 'Repair', 'Automotive']"
207,uF86ZhygpBEGr3CudNemYA,3.5,"['Canadian', 'New', 'American', 'New', 'Restaurants']"
208,XVCLC3ayyxLt0Y2McBFNSA,2.0,"['Office', 'Equipment', 'Shopping']"
209,LUXew0Jim15D67n6J_jvvA,1.0,"['Apartments', 'Real', 'Estate', 'Home', 'Services']"
210,DZxE9J1G5t593ojY0qXkFg,1.0,"['Local', 'Services', 'Sewing', 'Alterations']"
211,QBfiXxrvHtFNUQhKcLt36Q,4.0,"['Restaurants', 'Caribbean', 'Halal']"
212,dvbcUnKv2awsIxog7dO4vw,4.0,"['Cafes', 'Chinese', 'Restaurants']"
213,U1W0U5L_P3JvtdxzjhqUJA,2.5,"['Automotive', 'Auto', 'Repair', 'Car', 'Dealers']"
214,IKcYQnpwulVlh-98zQKLOQ,5.0,"['Canadian', 'New', 'Restaurants']"
215,Z_nDbXT_A3-26MEf4NzdAA,2.5,"['Shopping', 'Centers', 'Shopping', 'Local', 'Services', 'Community', 'Service', 'Non-Profit']"
216,uEKJ8d3_-_bp2K6PwekWVg,3.5,"['Grocery', 'Food', 'Fruits', 'Veggies', 'Specialty', 'Food']"
217,raNbNCv0PtFJV38PHeftUQ,3.0,"['Restaurants', 'Bars', 'American', 'Traditional', 'Nightlife', 'American', 'New']"
218,QMnhYB50KWsUGQynqdUquw,3.0,"['Restaurants', 'American', 'Traditional', 'Steakhouses', 'Bars', 'Nightlife', 'Barbeque']"
219,PMsqD6wHCfxdrZkGXIepvA,3.5,"['Chinese', 'Restaurants', 'Buffets']"
220,y85ZeeSpmvbYn67zTwXAdA,2.5,"['Shopping', 'Shoe', 'Stores', 'Fashion']"
221,8oiINtw54RAZELGoSrZnuQ,3.5,"['Specialty', 'Food', 'Juice', 'Bars', 'Smoothies', 'Health', 'Markets', 'Food']"
222,0ETnkv7X0QdvzMbc3bo_HA,2.5,"['Kitchen', 'Bath', 'Home', 'Services', 'Contractors', 'Shopping', 'Cabinetry', 'Home', 'Garden']"
223,nezEHXfzhkLDDkyFsLcgMg,3.5,"['Office', 'Cleaning', 'Professional', 'Services', 'Home', 'Services', 'Home', 'Organization', 'Home', 'Cleaning']"
224,zaR4oRnhas6YDkpa6KPYFg,4.5,"['Laser', 'Eye', 'Surgery', 'Lasik', 'Optometrists', 'Health', 'Medical']"
225,60gcjZJEBQdkuy7lToGd_w,5.0,"['Orthodontists', 'Health', 'Medical', 'Dentists']"
226,zDJOf0uPF2BpnnTe1z26yA,2.0,"['Dance', 'Clubs', 'Nightlife']"
227,ZDx7kt4aOPTlmYTqXDrTGA,4.0,"['Indian', 'Restaurants', 'Sri', 'Lankan']"
228,06Agn-DDxhc1A1u935l93Q,5.0,"['Specialty', 'Food', 'Food', 'Seafood', 'Markets']"
229,fXz11WMsKhgcBC9ht-PZPA,4.0,"['Beauty', 'Spas', 'Day', 'Spas']"
230,fGdUxfeEWp9pn2sAa9rv2w,4.5,"['Food', 'Coffee', 'Tea', 'Bakeries', 'Ice', 'Cream', 'Frozen', 'Yogurt', 'Specialty', 'Food']"
231,-u5t4MPiqDernXYlwdOPPg,3.5,"['Vietnamese', 'Restaurants']"
232,WLEbbuly3H-_raBE1atQRg,3.0,"['Restaurants', 'Japanese']"
233,xC9DlugJzVqcm5zeH3EyqA,5.0,"['Local', 'Services', 'Furniture', 'Reupholstery']"
234,DlFKsdGY7-7c4u7_A-W99Q,3.5,"['Coffee', 'Tea', 'Internet', 'Cafes', 'Bakeries', 'Food']"
235,gNB2uScgaHi6LfcmVsrtfA,4.0,"['Active', 'Life', 'Climbing']"
236,Q62lGVKqoKJ09lZNt2qpfw,4.0,"['Specialty', 'Food', 'Chinese', 'Food', 'Restaurants', 'Ethnic', 'Food']"
237,3yPNz-GQ3b1VITYWiMeBMQ,4.0,"['Shopping', 'Florists', 'Flowers', 'Gifts']"
238,n_rtRylUT0y2oqeU-RNPxw,2.5,"['Beauty', 'Spas']"
239,HwHXLMm9UF0XunRETPBklQ,5.0,"['Beauty', 'Spas', 'Hair', 'Salons']"
240,Rs0-Od1CbhDIwDaPxAaVjg,4.0,"['Chicken', 'Wings', 'Fast', 'Food', 'Restaurants']"
241,A4UahxzO9cq0TlQHqu7EkA,3.0,"['Pet', 'Adoption', 'Animal', 'Shelters', 'Pets']"
242,mLI9Jf7byDnT6WDXsnlW5Q,4.5,"['Ice', 'Cream', 'Frozen', 'Yogurt', 'Juice', 'Bars', 'Smoothies', 'Food']"
243,7A1rTh8gGbJTyCIcbdb6dg,4.0,"['Beer', 'Wine', 'Spirits', 'Canadian', 'New', 'Restaurants', 'Lounges', 'Bars', 'Modern', 'European', 'Nightlife', 'Food']"
244,q61Ev3y8-QttcUR0TGD1jA,2.0,"['Cosmetics', 'Beauty', 'Supply', 'Hair', 'Salons', 'Shopping', 'Beauty', 'Spas', 'Blow', 'Dry', 'Out', 'Services', 'Makeup', 'Artists']"
245,5Qoq8cif3nMCQUN-urH8YA,2.5,"['Restaurants', 'Cocktail', 'Bars', 'Canadian', 'New', 'Bars', 'Nightlife', 'Diners']"
246,9OHxN88qy_BSmY_8yqWQ5w,3.5,"['Indian', 'Halal', 'Vegetarian', 'Restaurants']"
247,DtzDpAflD41-rI6njywacw,2.0,"['Restaurants', 'Food', 'Pizza']"
248,RNDh5Mt54sE1w3Ake4_H1w,3.0,"['Beauty', 'Spas', 'Health', 'Medical', 'Nail', 'Salons', 'Day', 'Spas', 'Reflexology', 'Massage', 'Therapy', 'Massage', 'Skin', 'Care']"
249,dXY9UVv8gneKWJKfQ0oDvA,4.5,"['Beauty', 'Spas', 'Tattoo']"
250,-v9l-ObDuay9gN5sZXRP5w,4.5,"['Restaurants', 'Mediterranean']"
251,NoT7u2QNEvsVbH9MIzAzlw,4.0,"['Thai', 'Restaurants', 'Vegan']"
252,oXK9aKP1-_tP68aKKe87GQ,3.5,"['Nurseries', 'Gardening', 'Shopping', 'Hydroponics', 'Home', 'Garden']"
253,yW9IIc1cBIlFlbOG_1pp_Q,4.5,"['Delicatessen', 'Specialty', 'Food', 'Cheese', 'Shops', 'Food']"
254,GM68wf9Gbb33nAHpcP3DOA,3.0,"['Fashion', 'Men', ""'s"", 'Clothing', 'Shoe', 'Stores', 'Shopping', 'Women', ""'s"", 'Clothing', 'Accessories']"
255,NfoYYGie_RGNYaR5UYMCQA,3.5,"['Hotels', 'Travel', 'Hotels', 'Event', 'Planning', 'Services']"
256,tEfvf1cznLZUIeTcKKpAIw,3.5,"['Chinese', 'Restaurants', 'Taiwanese']"
257,fHHQ9s6wWPkTMyNVq-0SHQ,4.0,"['Coffee', 'Tea', 'Coffee', 'Roasteries', 'Food', 'Bakeries']"
258,6DWFVwgm3d9jfBUOkJuANQ,4.0,"['Food', 'Do-It-Yourself', 'Food', 'Restaurants', 'Italian', 'Pizza']"
259,bFfrW5kgjz0IWyT20FMHQA,3.0,"['Bridal', 'Shopping']"
260,32U4rgGnlw64NYqUTVFIBg,4.5,"['Food', 'Grocery']"
261,3KG13qMCNegGT9oIxWAAWw,4.0,"['Food', 'Specialty', 'Food', 'Coffee', 'Tea']"
262,1Epby_tsFDci4sP0Nbjwsw,3.0,"['Restaurants', 'Vietnamese']"
263,j2Qxx9QSeqpmTOzLAE1nWA,1.0,"['Beauty', 'Spas', 'Nail', 'Salons']"
264,BEi2Mg7cUt62LTnguuNIuw,4.0,"['Home', 'Garden', 'Shopping', 'Nurseries', 'Gardening', 'Hardware', 'Stores']"
265,AEicFkEFS1kfT0IC-qaJpw,3.5,"['Education', 'Arts', 'Entertainment', 'Art', 'Schools', 'Photography', 'Stores', 'Services', 'Shopping', 'Art', 'Galleries', 'Specialty', 'Schools']"
266,7dQxKdxWsK_Wo8V-LDemkg,2.5,"['Coffee', 'Tea', 'Food']"
267,X0J4h0kzWTbmgMClf0_Tgg,5.0,"['Eyewear', 'Opticians', 'Shopping']"
268,cuYwH0yvYyae21q3mnYiyw,3.0,"['Barbers', 'Hair', 'Salons', 'Skin', 'Care', 'Waxing', 'Day', 'Spas', 'Nail', 'Salons', 'Hair', 'Removal', 'Beauty', 'Spas']"
269,P0uVXhWUYqEn99rY1WJe4g,3.0,"['American', 'Traditional', 'Restaurants']"
270,vpm1jV0OCc9fHFPPTUiyjA,3.0,"['Caterers', 'Food', 'Specialty', 'Food', 'Butcher', 'Grocery', 'Event', 'Planning', 'Services']"
271,CdToTYphxVWWkIpUoUWxWg,3.0,"['Doctors', 'Health', 'Medical', 'Medical', 'Centers']"
272,_CAD_p8mQmcfdkQVp5ITZw,2.5,"['Electronics', 'Shopping']"
273,XpZ1i9GLShFmJO6voy5qEQ,4.0,"['Local', 'Services', 'Laundry', 'Services', 'Dry', 'Cleaning', 'Dry', 'Cleaning', 'Laundry']"
274,M3wSBWUoIARukqmhud1EgA,2.5,"['Restaurants', 'American', 'Traditional', 'Fast', 'Food', 'Burgers']"
275,yWwIUmeenyAO7nwc7U0U5A,3.0,"['Restaurants', 'Chinese']"
276,9_CGhHMz8698M9-PkVf0CQ,4.0,"['Restaurants', 'Vietnamese', 'Thai']"
277,FjP5YRvCNGW_XUiMS4-AWg,3.5,"['Local', 'Services', 'Sewing', 'Alterations', 'Professional', 'Services']"
278,DgqLOe7oTJ16wVFwYd9MLw,4.0,"['Embassy', 'Public', 'Services', 'Government']"
279,3lZnIpmc0pqtej3eCIOP0Q,3.0,"['Hotels', 'Event', 'Planning', 'Services', 'Hotels', 'Travel']"
280,bFowVTU3mbfzpwyeYffytQ,4.0,"['Restaurants', 'Burgers']"
281,xNK43KL8NRnoN9azyyrJ6A,3.5,"['Chinese', 'Asian', 'Fusion', 'Indian', 'Restaurants']"
282,UUYED0DERYPoLk7T8Ek5Bg,2.0,"['Auto', 'Parts', 'Supplies', 'Car', 'Dealers', 'Auto', 'Repair', 'Automotive']"
283,0kKtYDKvvcQckR4vRmfh5Q,3.5,"['Imported', 'Food', 'Pakistani', 'Specialty', 'Food', 'Restaurants', 'Indian', 'Food', 'Ethnic', 'Food']"
284,Csx5PYtd2kEBvJR-gf8i2A,3.5,"['Health', 'Medical', 'Doctors', 'Pediatricians']"
285,u_9Torx6PTineEJcD1wiyA,3.5,"['Urgent', 'Care', 'Health', 'Medical', 'Medical', 'Centers']"
286,iu1dke5YAfkvUN7L7d4X2w,4.5,"['Arts', 'Entertainment', 'Paint-Your-Own', 'Pottery', 'Shopping', 'Art', 'Supplies', 'Arts', 'Crafts']"
287,aKlcVDt_KJZJFSA_uQDfjw,2.0,"['Banks', 'Credit', 'Unions', 'Financial', 'Services']"
288,r48H_sNUGmcRGX1LsEc2mg,3.0,"['Restaurants', 'Bars', 'Burgers', 'American', 'New', 'Canadian', 'New', 'Seafood', 'Nightlife']"
289,CL_N0WoqaeYFZ1sf4OvtOA,3.5,"['Hungarian', 'Restaurants']"
290,4elU6iAUY4RszoEEDkK43w,4.5,"['Bikes', 'Shopping', 'Bike', 'Rentals', 'Bike', 'Repair', 'Maintenance', 'Sporting', 'Goods', 'Local', 'Services', 'Active', 'Life']"
291,OFnif1n1Za196N1qyx25wQ,3.5,"['Food', 'Grocery']"
292,xznrL40WyAlnri_xMbVjmw,3.0,"['Day', 'Spas', 'Beauty', 'Spas']"
293,nPScIPiMb3hy1CnrLfEZuQ,4.0,"['Local', 'Services', 'Shoe', 'Repair']"
294,zYzYmPLViy5Q6u7rmL8AYA,2.5,"['Restaurants', 'American', 'New', 'Tapas', 'Small', 'Plates', 'Nightlife', 'Tapas', 'Bars', 'Canadian', 'New', 'Dance', 'Clubs']"
295,5mTOBaADm2gfO_jR8PVkTA,2.5,"['Food', 'Coffee', 'Tea']"
296,t_XpjR3_Cf7r9tj3w3vAbw,4.0,"['Bars', 'British', 'Nightlife', 'Wine', 'Bars', 'Restaurants']"
297,GKEl7LNGUqJiQWNQ0vpH8Q,3.0,"['Restaurants', 'Nightlife', 'Bars', 'American', 'Traditional', 'Comfort', 'Food', 'Canadian', 'New']"
298,LpwmR1unntc_8KdVfwNH9g,4.5,"['Restaurants', 'Shopping', 'Cafes', 'Public', 'Markets', 'Coffee', 'Tea', 'Food']"
299,yDJhScdD8cCCYfO4WNb-CQ,3.0,"['Chinese', 'Restaurants']"
300,45rWYQPlQ4x5cFU0uuRKug,3.5,"['Restaurants', 'Burgers']"
301,v7PqA5svTlRcBl4ORqRarw,2.5,"['Local', 'Services', 'Dry', 'Cleaning', 'Dry', 'Cleaning', 'Laundry', 'Laundry', 'Services']"
302,epMRxVhXmQBjVGX_aqvmnw,3.0,"['Professional', 'Services', 'Sewing', 'Alterations', 'Local', 'Services']"
303,8r8-R4dxsbrif9DRAUcDXw,2.0,"['Women', ""'s"", 'Clothing', 'Men', ""'s"", 'Clothing', 'Shopping', 'Fashion']"
304,CLBp3fL1vhLVzV0Sb55XgQ,1.5,"['Home', 'Services', 'Contractors']"
305,F-bdXFkJwwENiNpMTG2ntQ,3.0,"['Breweries', 'Bars', 'Pubs', 'Food', 'Restaurants', 'Gastropubs', 'Burgers', 'Nightlife']"
306,-68usA8yY8C2EPF_6305QQ,3.0,"['Hair', 'Salons', 'Beauty', 'Spas']"
307,CnWb3k8tUaxLZfDoYrpagA,3.0,"['Mediterranean', 'Restaurants']"
308,hhodrH4h3lNTATfKvm_Ocg,1.0,"['Pizza', 'Restaurants']"
309,8vXuS7T_TZGNJk9MAdV__g,3.0,"['Grocery', 'Convenience', 'Stores', 'Food']"
310,nlTGdMb5YqQiO5EMDQQrjQ,5.0,"['Beauty', 'Spas', 'Hair', 'Salons']"
311,oyPZZX2fQYpSBHk25tL26A,4.5,['nan']
312,1nCjJsC2jPRIEh-P9S_66w,2.0,"['Doctors', 'Health', 'Medical']"
313,c78Pat78fVUBFPXYeVvbaQ,4.0,"['Bars', 'Dive', 'Bars', 'Korean', 'Restaurants', 'Asian', 'Fusion', 'Nightlife']"
314,U3VXR3asJNJU4EBCgWbdCw,4.0,"['Books', 'Mags', 'Music', 'Video', 'Videos', 'Video', 'Game', 'Rental', 'Shopping']"
315,pY2kyXG_8aEvXu5TOnmIcg,2.5,"['Event', 'Planning', 'Services', 'Venues', 'Event', 'Spaces', 'Hotels', 'Travel', 'Hotels']"
316,U8tIgXZ0T--8ZNEVoDap0g,4.5,"['Restaurants', 'Pakistani', 'Indian', 'Halal', 'Afghan']"
317,8KiTq2GxJm8mpr8kayAp-A,4.0,"['Vietnamese', 'Soup', 'Restaurants']"
318,jgsiHIdUdgngrBPXtP6j8g,4.5,"['Health', 'Markets', 'Specialty', 'Food', 'Food', 'Grocery']"
319,jbThAhrLQTvO7KYxobE89Q,4.0,"['Food', 'Coffee', 'Tea']"
320,2Xh-ZYlvm1SxcKdEaD51DA,4.5,"['Restaurants', 'Hungarian']"
321,YL1MmnQXbdqmO5zexUNvlg,2.5,"['Food', 'Japanese', 'Cafes', 'Tea', 'Rooms', 'Restaurants', 'Asian', 'Fusion', 'Bakeries', 'Bubble', 'Tea', 'Desserts', 'Ramen']"
322,WeSUEUQADIWo-WwnluTlpA,3.0,"['Fashion', 'Used', 'Vintage', 'Consignment', 'Women', ""'s"", 'Clothing', 'Shopping']"
323,8mtCZH56aZYl0mkAXBLSXg,5.0,"['Hair', 'Salons', 'Beauty', 'Spas']"
324,IflW1yOEcNQrB2SWxHKoSg,4.0,"['Food', 'Restaurants', 'Tapas', 'Small', 'Plates', 'Coffee', 'Tea', 'Cafes']"
325,x7w_GpQS4MjAuVXbWJMVMA,4.0,"['Beauty', 'Spas', 'Medical', 'Centers', 'Acupuncture', 'Massage', 'Massage', 'Therapy', 'Health', 'Medical', 'Chiropractors']"
326,DmlScvZZ9tzukYqa78Kalw,3.5,"['Family', 'Practice', 'Health', 'Medical', 'Doctors']"
327,sKrt4CMGyG8YAjxVkk4hPQ,4.0,"['Italian', 'Pizza', 'Restaurants']"
328,UVRgPeUS5-pxGVK7OLl0Zw,3.5,"['Caribbean', 'Restaurants']"
329,UtnHDGZLQU6q10KJsEkRJQ,4.5,"['General', 'Dentistry', 'Oral', 'Surgeons', 'Cosmetic', 'Dentists', 'Health', 'Medical', 'Periodontists', 'Dentists']"
330,y05fRF4JOUE3i58vpGN2vA,3.5,"['Japanese', 'Restaurants']"
331,2aIgbnGUg8VC0u9iXO-wnQ,3.5,"['Sushi', 'Bars', 'Food', 'Restaurants']"
332,oucrrrpvOFvpV9Rd_vHnOA,2.5,"['Specialty', 'Food', 'Ethnic', 'Food', 'Imported', 'Food', 'Food']"
333,4vTDFobDGaiI-diLF5TKkQ,3.5,"['Japanese', 'Restaurants']"
334,pLGOVgCuScC0L_1Aj_kY0w,4.0,"['Community', 'Service', 'Non-Profit', 'Local', 'Services', 'Event', 'Planning', 'Services', 'Venues', 'Event', 'Spaces']"
335,kxr41L6kSC1Qu34wTRmilw,4.5,"['Florists', 'Shopping', 'Flowers', 'Gifts', 'Event', 'Planning', 'Services']"
336,oU-Af-_1zT-ewuLfIubN2w,3.0,"['Japanese', 'Restaurants', 'Sushi', 'Bars']"
337,PrOaPWv4lcAFCrmpRvfJHA,3.5,"['Active', 'Life', 'Sporting', 'Goods', 'Accessories', 'Fashion', 'Women', ""'s"", 'Clothing', 'Fitness', 'Instruction', 'Sports', 'Wear', 'Shopping', 'Yoga']"
338,tMlfhQXGCraTWouh-RsaiQ,2.0,"['Shopping', 'Shopping', 'Centers']"
339,RiY8R8AKdTTA37UAwvbUXw,2.5,"['Restaurants', 'American', 'New', 'Canadian', 'New']"
340,A3YhRPb0DPQPJL22nlYSxw,3.5,"['Pizza', 'Restaurants', 'Sandwiches', 'Coffee', 'Tea', 'Food']"
341,rMm0q72GaxwEM6nwGVK6DA,4.5,"['Food', 'Home', 'Garden', 'Kitchen', 'Bath', 'Beer', 'Wine', 'Spirits', 'Shopping']"
342,A5b6Rllxwjp23ZvmgT6Pgg,3.5,"['Jewelry', 'Shopping']"
343,xE3WEngvWW-ghGASpVFOFw,2.5,"['Pubs', 'Nightlife', 'Beer', 'Wine', 'Spirits', 'Food', 'Irish', 'Pub', 'Restaurants', 'Gastropubs', 'Bars']"
344,Erlweso-2lkPlgvPtCYPVw,4.0,"['Beauty', 'Spas', 'Active', 'Life', 'Day', 'Spas', 'Fitness', 'Instruction', 'Sports', 'Clubs', 'Gyms']"
345,pzB5iL0Q9OYKc0AsEKI06w,4.0,"['Restaurants', 'Nightlife', 'Latin', 'American', 'Bars']"
346,HR-7SzSiKZnDxMmswXk12w,5.0,"['Shopping', 'Local', 'Services', 'Shipping', 'Centers', 'Couriers', 'Delivery', 'Services', 'Printing', 'Services']"
347,W0ei3b-a5hhHyh6C1yRcqQ,2.0,"['Restaurants', 'Sports', 'Bars', 'Nightlife', 'Bars', 'Chicken', 'Wings']"
348,4_GIJk0tX3k0x0FcUv4sNA,4.0,"['Restaurants', 'Thai', 'Malaysian', 'Event', 'Planning', 'Services', 'Caterers']"
349,GhCbfTGJtB8Y1ZVjTzx53A,3.5,"['Coffee', 'Tea', 'Food', 'Juice', 'Bars', 'Smoothies']"
350,wWjDMAy3NjpuIN64fASGfQ,3.0,"['Restaurants', 'Hot', 'Dogs', 'Specialty', 'Food', 'Food']"
351,MwOexytJ3VlU405cx71d3g,3.5,"['Naturopathic', 'Holistic', 'Doctors', 'Psychiatrists', 'Health', 'Medical', 'Medical', 'Centers', 'Family', 'Practice', 'Chiropractors']"
352,qpXi6aqvnJyH-a9hLFv6_Q,3.5,"['Transportation', 'Hotels', 'Travel']"
353,YgtWsddIjReYrpqrwc-D2g,4.5,"['Books', 'Mags', 'Music', 'Video', 'Bookstores', 'Shopping']"
354,0tMhUM4FJy-onBd8ppUDng,3.5,"['Restaurants', 'Middle', 'Eastern']"
355,QZ0wXZ9j3Iv3pzS9j0IOZA,3.5,"['Roofing', 'Gutter', 'Services', 'Home', 'Services', 'Chimney', 'Sweeps']"
356,Fw0u5YqMSLXhmNevrCPBMg,3.5,"['American', 'New', 'Canadian', 'New', 'Restaurants']"
357,xBoNd-SDlSDTz3IzjsMlYA,2.0,"['Car', 'Dealers', 'Career', 'Counseling', 'Auto', 'Repair', 'Professional', 'Services', 'Automotive']"
358,XYIPXJ9parr9FtvvcGI1SA,4.0,"['Chinese', 'Restaurants', 'Noodles']"
359,B7CF524jtj9JrJZjXPkFPA,4.5,"['Beer', 'Wine', 'Spirits', 'Food']"
360,QTIpGviABuI58EMYyeubkw,4.0,"['Food', 'Convenience', 'Stores']"
361,JyZb9CkdDHwSdJYkVDxyCQ,3.5,"['Health', 'Medical', 'Doctors']"
362,TMI7DZ7Bng19adXy32E5UQ,4.0,"['Canadian', 'New', 'Restaurants', 'Diners', 'Fast', 'Food']"
363,b2mVQLlc_beZP-Iop8JgFg,3.0,"['Asian', 'Fusion', 'Thai', 'Restaurants', 'Malaysian']"
364,aTL4KeLRox_yrWHr8ZSmdg,3.0,"['Food', 'Food', 'Delivery', 'Services', 'Specialty', 'Food']"
365,m4Mhu3VgQDpXg54bacDYrA,4.0,"['Hair', 'Extensions', 'Beauty', 'Spas', 'Hair', 'Salons']"
366,pTbkdBDDKxNVjKUZ_6RAug,4.0,"['Event', 'Planning', 'Services', 'Caterers', 'Specialty', 'Food', 'Restaurants', 'Halal', 'Internet', 'Cafes', 'Mediterranean', 'Middle', 'Eastern', 'African', 'Food']"
367,tuzRD_Q4qE7i3J6pcaqgqg,4.0,"['Pizza', 'Restaurants']"
368,hxdyn23vrvFSHpJ-QmLXZg,5.0,"['Acupuncture', 'Chiropractors', 'Beauty', 'Spas', 'Massage', 'Health', 'Medical']"
369,a7mTbEi2N8Zd-r-8jlReww,3.5,"['Japanese', 'Korean', 'Restaurants', 'Barbeque', 'Fast', 'Food']"
370,6sATfFam9_q9uod0I2aCsg,3.5,"['Chinese', 'Restaurants', 'Vegetarian']"
371,VIsPmeZBMLkgbgw4UqCjUQ,3.0,"['Restaurants', 'Nightlife', 'Bars', 'Barbeque']"
372,Fd2RUB_FhhCklEMTLZTmeg,3.5,"['Event', 'Planning', 'Services', 'Venues', 'Event', 'Spaces']"
373,zWB6hcE7Pxww0VoI2fYIWw,3.5,"['Beauty', 'Spas', 'Nail', 'Salons']"
374,bUQv1lL3ZvAcXOsXk7GehQ,3.5,"['Cheesesteaks', 'Restaurants', 'Burgers', 'Sandwiches']"
375,EQ4kEvEhxr8n2xEhaPwvnQ,4.5,"['Fitness', 'Instruction', 'Active', 'Life', 'Yoga']"
376,0lxDAsJD5IO0QjvPmQZHNA,2.0,"['Shopping', 'Makeup', 'Artists', 'Cosmetics', 'Beauty', 'Supply', 'Beauty', 'Spas']"
377,z8H4Mdzl4jS9pYswj6Jf9w,3.5,"['Seafood', 'Breakfast', 'Brunch', 'Italian', 'Restaurants']"
378,a9aW5e731lplWGHUZ02-zQ,4.0,"['Asian', 'Fusion', 'Vegetarian', 'Vegan', 'Mexican', 'Restaurants']"
379,kY8N8xtEmbsQfSLIuUJJCA,1.0,"['Sandwiches', 'Fast', 'Food', 'Restaurants']"
380,6onOwi2ZaNQl_J5qwQzrZw,2.5,"['Dry', 'Cleaning', 'Laundry', 'Laundry', 'Services', 'Local', 'Services', 'Dry', 'Cleaning']"
381,9v9nv3v8UpbcEgUgVQaMZw,3.5,"['Furniture', 'Reupholstery', 'Furniture', 'Stores', 'Local', 'Services', 'Furniture', 'Repair', 'Home', 'Garden', 'Shopping']"
382,5bDLpVi7ju83v2Yoeq_0Rw,4.0,"['Traditional', 'Chinese', 'Medicine', 'Health', 'Medical', 'Massage', 'Therapy', 'Acupuncture', 'Beauty', 'Spas', 'Massage']"
383,WBD4KaMGIJNNvFMAAHkaog,4.5,"['Ethnic', 'Food', 'Specialty', 'Food', 'Herbs', 'Spices', 'Food', 'Grocery']"
384,ojXlVfeYKBisI6EJ0UizAA,3.5,"['Restaurants', 'Fast', 'Food', 'Chinese']"
385,l0dOj4jI82qk-x6WVwNQLQ,3.0,"['Restaurants', 'Italian', 'Local', 'Services', 'Mediterranean', 'Greek']"
386,Q33oHIUDi1nHsuSHUzLn3A,4.0,"['Falafel', 'Mediterranean', 'Halal', 'Restaurants', 'Middle', 'Eastern']"
387,n4zQ-4NPRhQmdu9Q1NymFw,2.5,"['Food', 'Bakeries']"
388,TKO61sWKaEsqZFxSMl0ZdA,3.5,"['Shoe', 'Repair', 'Local', 'Services']"
389,k7D1eFxN-_Ry491C-RiMpw,2.0,"['Restaurants', 'American', 'Traditional', 'Chicken', 'Wings']"
390,VA4c2qgRmPlZNImckBV__g,2.0,"['Hair', 'Salons', 'Beauty', 'Spas']"
391,7nnP0vXUcd9YBZzNrBCW5A,4.0,"['Restaurants', 'Caribbean']"
392,KIjXXRrmmdKmep5jwlVGlw,3.0,"['Skin', 'Care', 'Beauty', 'Spas', 'Hair', 'Removal', 'Waxing', 'Nail', 'Salons']"
393,VkB1stweRDqZmKoBSoem9g,3.5,"['Shopping', 'Fashion']"
394,p82Oz-NOHn-MAZQ0jQBkNg,4.0,"['Sushi', 'Bars', 'Restaurants', 'Japanese', 'Asian', 'Fusion']"
395,dwogRZ8Vdu7Pd4qSN0UwXg,3.5,"['Arts', 'Entertainment', 'Cinema']"
396,QUR9EpgJELLag-7rlFZi_A,4.5,"['Massage', 'Health', 'Medical', 'Acupuncture', 'Beauty', 'Spas']"
397,H_YBTOS23PRhrjWtP7TeJw,3.5,"['Indian', 'Pakistani', 'Restaurants']"
398,_6lOxgno5mnHcy89mPRJfw,5.0,"['Sports', 'Bars', 'Pubs', 'Arts', 'Entertainment', 'Music', 'Venues', 'Nightlife', 'Bars']"
399,WKOUTdVJS58E178JjhwidQ,4.0,"['Food', 'Restaurants', 'Coffee', 'Tea', 'Creperies', 'Desserts', 'Breakfast', 'Brunch']"
400,4BXhUQ1kwarcoIh-Rzeoag,4.5,"['Diners', 'Canadian', 'New', 'Breakfast', 'Brunch', 'Restaurants']"
401,A0B6hsnbIi3QVRxwxrXCUA,1.5,"['Laundry', 'Services', 'Dry', 'Cleaning', 'Laundry', 'Local', 'Services']"
402,xZI4oZTFO3S4DSUjjlxgFg,2.5,"['British', 'Seafood', 'Restaurants', 'Italian', 'Canadian', 'New']"
403,ctZqUMbvhJh5G4ofMUjjAA,4.5,"['Food', 'Coffee', 'Tea']"
404,O80rb1fWrFCwyAxExZ3NPw,4.5,"['Ethnic', 'Food', 'Food', 'Fish', 'Chips', 'Restaurants', 'Specialty', 'Food', 'Barbeque', 'Caribbean']"
405,ZcO6xKyETimcLjAkDiLQPQ,3.5,"['Restaurants', 'Burgers']"
406,NgDjaFcYuYoI_VUWnN8OaQ,3.5,"['Shopping', 'Women', ""'s"", 'Clothing', 'Fashion', 'Accessories']"
407,2iYGfGTI2Bm56rUaJfpZug,3.0,"['Coffee', 'Tea', 'Food']"
408,LMH24YQT5fMmM4snLBA2Rw,4.0,"['Food', 'Coffee', 'Tea', 'Cafes', 'Restaurants']"
409,kFMEdURGAp4g29oaiF5Hjg,4.0,"['Breakfast', 'Brunch', 'Restaurants', 'Local', 'Flavor', 'American', 'New', 'Canadian', 'New']"
410,-FXxZWNlJ21jQKjc9UlHJg,4.0,"['Food', 'Restaurants', 'Filipino', 'Bakeries', 'Coffee', 'Tea']"
411,USl08j1cxicgejktn17IVA,4.5,"['Restaurants', 'Italian', 'Pizza']"
